id,name,spawn_command,category_name,category_description,function_name,function_description,faction,default_faction,interact_text,aim_direction,aim_offset,animnetwork,behavior,build_time_ms,calldown_complete_soundevent,calldown_soundevent,calldownfx_complete_id,calldownfx_id,collision_id,constructed_abilityid,damageresponse,death_abilityid,deployable_category,deployable_level,dialog_script_id,difficulty_cost,flags,function,gameplay_priority_boost,gibset_id,hardpoint_type,hit_abilityid,interact_abilityid,interact_completed_abilityid,interact_height,interact_radius,interact_string,interaction_duration_ms,interaction_type,localized_name_id,loot_table_id,no_drive_zone,powered_off_ability,powered_on_ability,scale,scaling_table_id,scope_range,service_type,service_type_data,spawn_abilityid,standard_health,start_hitpoints,turret_type,vendor_loot_table_id,visual_offset,visualgroup,visualgroup_idx,visualrec,xpreward_mult,xpreward_type
3889,Tesla Blaster,\spawn deployable 3889,Anti-Personnel Turret,,Fixed Weapon,Deployed weapon usable by NPCs.,Rebels,45,,"(0, 0, 0)","(0, 0, 1)",129041,,2500,2218706530,4214524368,0,221674,189606,40647,4,31309,25,1,0,0,7,4,0,0,0,0,48,0,1,1,0,0,3,868166,0,0,0,0,2,10003,200,0,0,39527,10,4000,186,0,"(0, 0, 0)",0,0,12220,1,0
3890,,\spawn deployable 3890,None,,Fixed Weapon,Deployed weapon usable by NPCs.,accord,1,,"(0, 1, 0)","(0, 0, 1)",405079,,5000,0,0,0,136059,189606,0,42,0,0,1,0,0,32774,4,0,0,0,0,0,0,1,1,0,0,0,868187,0,0,0,0,1.5,10003,150,0,0,39505,10,3000,167,0,"(0, 0, 0)",0,0,20773,1,0
3891,_Mi837_CM5 - Attach Point- MOVING(NEVER SKIPS UPDATES),\spawn deployable 3891,None,,Undefined,No function defined,,0,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,20,0,0,0,0,0,268699648,0,0,0,0,0,0,0,1,1,0,0,0,868192,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,1,17042,1,0
3892,,\spawn deployable 3892,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,788483,0,0,0,0,0,0,0,1,0.2,0,0,8,869020,0,0,0,0,0.2,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,13926,1,0
3893,Interface Probe,\spawn deployable 3893,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,788483,0,0,0,0,0,0,0,0.2,0.5,0,3000,13,869253,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18656,1,0
3894,Power Cell,\spawn deployable 3894,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,788483,0,0,0,0,0,0,0,0.2,0.5,0,3000,13,869254,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17666,1,0
3895,Code Breaker,\spawn deployable 3895,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,788483,0,0,0,0,0,0,0,0.2,0.5,0,3000,13,869255,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,16998,1,0
3896,Detection Inhibitor,\spawn deployable 3896,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,788483,0,0,0,0,0,0,0,0.2,0.5,0,3000,13,869256,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18792,1,0
3897,Locked Door Terminal,\spawn deployable 3897,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",167777,,0,0,0,0,0,189617,0,4,0,0,0,0,0,524430,0,0,0,0,0,0,0,1.5,1.2,0,3000,7,869257,0,2,0,0,1,10003,100,1,0,0,0,0,0,0,"(0, 0, 0)",0,0,14854,1,0
3898,,\spawn deployable 3898,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,143,0,0,0,0,0,0,0,1,1.5,0,0,8,869326,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10925,0,0
3899,,\spawn deployable 3899,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,143,0,0,0,0,0,0,0,1,1.5,0,0,8,869327,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10925,0,0
3900,Mobile AA,\spawn deployable 3900,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,6,34367,0,0,0,0,9209999,0,0,0,0,0,0,0,0,0,0,0,3,869328,0,0,0,0,1,10003,150,0,0,35484,0,1,0,0,"(0, 0, 0)",0,0,21416,0,0
3901,Turret Emplacement,\spawn deployable 3901,None,,Healing,Place for an NPC to heal (if friendly),accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,3000,2218706530,4214524368,0,136138,0,40664,4,0,0,1,0,0,788494,13,0,0,0,0,0,0,1.5,60,0,2000,7,869338,0,0,0,0,1,10003,50,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,20523,1,0
3902,Power Control Console,\spawn deployable 3902,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,40667,1,0,0,0,0,0,41943054,0,0,0,0,0,0,0,0,0,0,2000,0,869551,0,0,0,0,1,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,21149,0,0
3903,Desecrated Fungus,\spawn deployable 3903,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,500,0,0,0,0,145546,40675,20,40676,0,0,0,0,788547,0,0,0,0,0,0,0,0.2,0.2,0,0,8,869570,0,0,0,0,1,10003,0,0,0,40665,12,1,0,0,"(0, 0, 0)",0,0,0,1,0
3904,,\spawn deployable 3904,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,41943054,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,1,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,21524,0,0
3905,Shutter Door Controls,\spawn deployable 3905,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,9207823,0,0,0,0,0,39454,39455,1.5,1.2,0,2000,11,869573,0,2,34439,34214,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,19835,1,0
3906,,\spawn deployable 3906,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,41943054,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,1,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,21372,0,0
3907,,\spawn deployable 3907,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,40684,1,0,0,0,0,0,8390726,0,0,0,0,0,0,0,0,0,0,0,0,869617,0,0,0,0,1,10003,0,0,0,0,1,1,0,0,"(0, 0, 0)",0,0,16023,0,0
3908,Mine,\spawn deployable 3908,None,,Undefined,No function defined,Rebels,45,Disarm Proximity Mine,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,42,40693,0,0,0,0,786570,0,0,0,0,0,0,0,1,1,606019,0,0,869680,0,0,0,0,1,10003,0,0,0,40691,0.75,10,0,0,"(0, 0, 0)",0,0,18614,1,0
3911,Elevator,\spawn deployable 3911,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,9185294,0,0,0,0,0,0,0,0,0,0,0,0,869846,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,21318,0,0
3912,,\spawn deployable 3912,None,,Undefined,No function defined,Rebels,45,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,0,0,42,0,0,0,0,0,8390670,0,0,0,0,0,0,0,2.5,1.2,0,1000,0,869847,0,2,0,0,2,10006,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,16454,1,0
3913,,\spawn deployable 3913,None,,Undefined,No function defined,Rebels,45,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,0,0,42,0,0,0,0,0,9185294,0,0,0,0,0,0,0,2.5,1.2,0,1000,0,869848,0,2,0,0,1,10006,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,21486,1,0
3914,,\spawn deployable 3914,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,300,0,0,443149,443149,189575,0,20,0,0,0,0,0,786562,0,0,0,0,0,0,40715,2.5,5,0,300,7,0,0,0,0,0,1,10003,100,0,0,40714,0,0,0,0,"(0, 0, 0)",0,0,17042,1,0
3915,,\spawn deployable 3915,Repair Station,,Healing,Place for an NPC to heal (if friendly),accord,1,,"(0, 1, 0)","(0, 0, 0)",0,,0,2218706530,4214524368,0,136138,189606,40707,34,40703,3,1,0,0,38,13,0,0,0,0,0,0,1.5,1.1,0,0,0,869901,0,0,0,0,0.7,10003,50,0,0,40704,0.25,100,0,0,"(0, 0, 0)",0,0,11485,1,0
3916,NPC Healing Generator,\spawn deployable 3916,Repair Station,,Healing,Place for an NPC to heal (if friendly),accord,1,,"(0, 1, 0)","(0, 0, 0)",0,,100,2218706530,4214524368,0,136138,189606,40711,34,35752,3,1,0,0,38,13,0,0,0,0,0,0,1.5,1.1,0,0,0,869928,0,0,0,0,1,10003,50,0,0,40712,3.5,100,0,0,"(0, 0, 0)",0,0,11485,1,0
3917,,\spawn deployable 3917,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,794638,0,0,0,0,0,0,0,0,0,0,0,0,869959,0,0,0,0,3.7,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,12376,0,0
3918,PvP Evacuate Launcher,\spawn deployable 3918,None,,Undefined,No function defined,accord,1,,"(0, -1, 1)","(0, 0, 0.75)",0,,0,0,0,0,0,189598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,869960,0,0,0,0,1,0,150,0,0,40719,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
3919,Destroyed Mega Laser,\spawn deployable 3919,None,,Fixed Weapon,Deployed weapon usable by NPCs.,Rebels,45,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,453929,0,42,0,0,0,0,0,8388614,4,0,0,0,0,0,0,0,0,0,0,0,869999,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,21498,0,0
3920,Crystite Generator,\spawn deployable 3920,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,8398918,0,0,0,0,0,0,0,0,0,0,0,0,870002,0,0,0,0,1,10003,0,0,0,0,1,1,0,0,"(0, 0, 0)",0,0,18920,0,0
3921,,\spawn deployable 3921,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,786446,0,0,0,0,0,0,0,0,0,0,0,0,870040,0,0,0,0,0.4,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18139,0,0
3922,,\spawn deployable 3922,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,9175054,0,0,0,0,0,0,0,0,0,0,0,0,870042,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,21328,0,0
3923,Control Button,\spawn deployable 3923,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,786435,0,0,0,0,0,0,0,1,0.2,0,0,8,870420,0,0,0,0,0.2,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
3924,Power Generator,\spawn deployable 3924,None,,Interactable Objective,Deployable that should be interacted with for example to capture.,accord,1,Activate,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,2063,14,0,0,0,0,0,0,1.5,5,432123,0,8,870434,0,0,0,0,0.5,0,150,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,17838,1,0
3925,Crystite Generator,\spawn deployable 3925,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,40684,1,0,0,0,0,0,8398918,0,0,0,0,0,0,0,0,0,0,0,0,871270,0,0,0,0,1.5,10003,0,0,0,0,1,1,0,0,"(0, 0, 0)",0,0,17839,0,0
3926,,\spawn deployable 3926,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,40684,1,0,0,0,0,0,8398918,0,0,0,0,0,0,0,0,0,0,0,0,871271,0,0,0,0,2,10003,0,0,0,0,1,1,0,0,"(0, 0, 0)",0,0,15943,0,0
3927,,\spawn deployable 3927,Anti-Personnel Turret,,Fixed Weapon,Deployed weapon usable by NPCs.,Rebels,45,,"(0, 0, 0)","(0, 0, 1)",0,,2500,2218706530,4214524368,0,221674,0,0,42,31309,25,3,0,0,2055,4,0,0,0,0,0,0,1,1,0,0,3,871669,0,0,0,0,1,10003,200,0,0,0,0,4000,0,0,"(0, 0, 0)",0,0,21366,1,0
3928,,\spawn deployable 3928,Surface Deposit,(resource) surface deposit,Work,Where NPCs can work.,friendly,4,,"(0, 0, 1)","(0, 0, 2)",0,,0,0,0,0,0,0,0,8,0,21,0,0,0,68419591,1,0,0,0,0,0,40750,2.5,1,0,1750,6,871696,0,1,0,0,0.5,10003,100,0,0,40742,0,150,0,0,"(0, 0, 0)",0,1,17552,1,1
3929,Gate Crasher - Projectile Firing Invisible Point,\spawn deployable 3929,None,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,70,0,0,0,0,0,0,0,1.5,1,0,0,0,871712,0,0,0,0,1,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,0,1,0
3930,,\spawn deployable 3930,None,,Undefined,No function defined,friendly,4,,"(0, 0, 1)","(0, 0, 2)",0,,0,0,0,0,0,0,0,8,0,0,0,0,0,35391616,0,0,0,0,0,0,0,1.5,1,0,2000,0,871717,0,0,0,0,1,10003,100,0,0,40745,0,150,0,0,"(0, 0, 0)",184,0,0,1,1
3931,,\spawn deployable 3931,Surface Deposit,(resource) surface deposit,Work,Where NPCs can work.,friendly,4,,"(0, 0, 1)","(0, 0, 2)",0,,0,0,0,0,0,0,0,8,37787,21,0,0,0,68419591,1,0,0,0,0,0,0,1.5,1,0,2000,6,871718,0,1,0,0,0.25,10003,100,0,0,40742,0,150,0,0,"(0, 0, 0)",0,1,17553,1,1
3932,,\spawn deployable 3932,Surface Deposit,(resource) surface deposit,Work,Where NPCs can work.,friendly,4,,"(0, 0, 1)","(0, 0, 2)",0,,0,0,0,0,0,0,0,8,37787,21,0,0,0,68419591,1,0,0,0,0,0,0,1.5,1,0,2000,6,871719,0,1,0,0,0.5,10003,100,0,0,40745,0,150,0,0,"(0, 0, -0.2)",0,0,14328,1,1
3933,_Lockbox 2,\spawn deployable 3933,None,,Undefined,No function defined,accord,1,Insert Key,"(0, 0, 0)","(0, 0, 0)",453115,,0,0,0,0,0,0,0,1,0,0,0,0,0,788494,0,0,0,0,0,0,0,1,8,907061,0,14,871721,0,0,0,0,3,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,20759,0,0
3934,_Key,\spawn deployable 3934,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,786446,0,0,0,0,0,0,0,0,0,0,0,8,871722,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,20762,0,0
3935,Accord Cover (Scaled 1.7) Core Mission 4 - Mission 05 - No Exit,\spawn deployable 3935,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,42731654,0,0,0,0,0,0,0,0,0,0,0,0,871728,0,0,0,0,1.7,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,10457,0,0
3936,Fireworks - Mooncake,\spawn deployable 3936,Consumer Fireworks,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,207018,189575,0,4,0,20,0,0,0,819330,0,0,0,0,0,0,0,1,1,0,0,0,871732,0,0,0,0,1,10003,1000,0,0,40743,0,1,0,0,"(0, 0, 0)",0,0,17087,1,0
3938,,\spawn deployable 3938,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,819330,0,0,0,0,0,0,0,1.5,1,0,0,0,871827,0,0,0,0,1,10003,0,0,0,40743,0,1,0,0,"(0, 0, 0)",0,0,16699,1,0
3939,PvP Gravity Field Grenade - Gravity Sphere,\spawn deployable 3939,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,201336,0,43,0,0,0,0,0,17563906,0,0,0,0,0,0,0,1.5,1,0,0,0,894391,0,0,0,0,1,10003,100,0,0,40755,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
3940,,\spawn deployable 3940,None,,Undefined,No function defined,Rebels,45,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,8390662,0,0,0,0,0,0,0,0,0,0,0,0,894480,0,0,0,0,3,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,21374,0,0
3941,,\spawn deployable 3941,None,,Undefined,No function defined,Rebels,45,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,0,0,42,0,0,0,0,0,9185294,0,0,0,0,0,0,0,2.5,1.2,0,1000,0,894511,0,2,0,0,1,10006,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,11654,1,0
3942,,\spawn deployable 3942,None,,Undefined,No function defined,Rebels,45,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,0,0,42,0,0,0,0,0,9185294,0,0,0,0,0,0,0,2.5,1.2,0,1000,0,894512,0,2,0,0,1,10006,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,21474,1,0
3943,EMP Power Regulation Terminal,\spawn deployable 3943,None,,Undefined,No function defined,accord,1,Overload EMP Generator,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,2190,0,0,0,0,0,0,0,1,1,894705,3000,11,894703,0,0,0,0,1,10003,100,0,0,0,0,50,0,0,"(0, 0, 0)",0,0,17785,1,0
3944,,\spawn deployable 3944,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,0,189565,0,4,64,0,0,0,0,2,0,0,0,0,0,0,0,1.5,1.5,0,0,0,894721,0,0,0,0,1,10003,100,0,0,40775,0,0,0,0,"(0, 0, 0)",0,0,0,1,0
3945,Biogoo Grenade,\spawn deployable 3945,None,,Undefined,No function defined,,0,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,0,189575,0,20,0,0,0,0,0,524418,0,0,0,0,0,0,0,1.5,1,0,0,0,894745,0,0,0,0,1,10003,100,0,0,40778,1,1,0,0,"(0, 0, 0)",0,0,0,1,0
3946,,\spawn deployable 3946,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,0,0,2,0,0,0,0,0,9701511,0,0,14,0,0,0,0,1.5,1,0,1000,13,894821,0,0,0,0,1,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,21319,1,0
3947,,\spawn deployable 3947,None,,Target (tertiary),"Known target, does not require line of sight.",accord,1,Initiate Lockdown,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,2190,11,0,0,0,0,0,0,1.5,3,616882,3000,11,894827,0,0,0,0,1.35,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11653,1,0
3948,,\spawn deployable 3948,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,786446,0,0,0,0,0,0,0,0,0,0,0,0,894849,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,21317,0,0
3949,,\spawn deployable 3949,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,786446,0,0,0,0,0,0,0,0,0,0,0,0,894850,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,21316,0,0
3950,_Medium Jump Pad,\spawn deployable 3950,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,0,189565,0,4,64,0,0,0,0,2,0,0,0,0,0,0,0,1.5,1.5,0,0,0,894899,0,0,0,0,1,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,11468,1,0
3951,,\spawn deployable 3951,Adventurer's Glider Pad,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,189233,189565,0,4,64,28,0,0,0,262162,0,0,0,0,35306,0,0,1.5,1,0,0,0,894934,0,1,0,0,1,10003,100,0,0,35309,0,0,0,0,"(0, 0, 0)",0,0,11468,1,0
3952,_Mi751_CM4_M05 - Attach Point,\spawn deployable 3952,None,,Undefined,No function defined,,0,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,20,0,0,0,0,0,264192,0,0,0,0,0,0,0,1,1,0,0,0,895554,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,1,17042,1,0
3953,Detonation Pack Storage Crate,\spawn deployable 3953,None,,Undefined,No function defined,accord,1,Detonation Pack,"(0, 0, 1)","(0, 0, 0)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,1050766,0,0,0,0,0,38091,37961,0.75,5,417661,2000,13,895565,0,0,0,0,0.75,10003,100,0,0,0,0,150,0,0,"(0, 0, 0)",0,1,18947,1,0
3954,,\spawn deployable 3954,None,,Undefined,No function defined,accord,1,,"(0, 0, 1.5)","(0, 0, 1.5)",0,,0,0,0,0,0,395384,0,6,0,0,0,0,0,9177102,0,0,0,0,0,0,0,1,1,0,0,0,895720,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,21442,1,0
3955,,\spawn deployable 3955,None,,Undefined,No function defined,accord,1,,"(0, 0, 1.5)","(0, 0, 1.5)",0,,0,0,0,0,0,0,0,6,0,0,0,0,0,788486,0,0,0,0,0,0,0,1,1,0,0,0,895737,0,0,0,0,1.5,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11881,1,0
3956,,\spawn deployable 3956,None,,Undefined,No function defined,,0,,"(0, 1, 0)","(0, 0, 1)",453719,,5000,0,0,0,0,0,40803,2,0,0,0,0,0,34340864,0,0,0,0,0,0,0,0,0,0,0,0,895795,0,0,0,0,1.2,10003,500,0,0,40802,1,4800,0,0,"(0, 0, 0)",0,0,16520,1,0
3957,,\spawn deployable 3957,None,,Undefined,No function defined,,0,,"(0, 1, 0)","(0, 0, 1)",453722,,8000,0,0,0,0,0,40803,2,0,0,0,0,0,34340864,0,0,0,0,0,0,0,0,0,0,0,0,895796,0,0,0,0,1.2,10003,500,0,0,40802,1,4800,0,0,"(0, 0, 0)",0,0,16520,1,0
3958,,\spawn deployable 3958,None,,Undefined,No function defined,,0,,"(0, 1, 0)","(0, 0, 1)",453721,,10000,0,0,0,0,0,40803,2,0,0,0,0,0,34340864,0,0,0,0,0,0,0,0,0,0,0,0,895797,0,0,0,0,1.2,10003,500,0,0,40802,1,4800,0,0,"(0, 0, 0)",0,0,16520,1,0
3959,Power Generator,\spawn deployable 3959,None,,Undefined,No function defined,,0,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,40918,1,0,0,0,0,0,3078,0,0,0,0,0,0,0,0,0,0,0,0,895919,0,0,0,0,2.45,10003,0,0,0,0,25,10,0,0,"(0, 0, 0)",0,0,18938,0,0
3960,Chosen Energy Core,\spawn deployable 3960,None,,Interactable Objective,Deployable that should be interacted with for example to capture.,chosen,2,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,2062,14,0,0,0,0,0,39554,0,2,0,1000,7,896412,0,0,0,0,3,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,14407,0,0
3961,Mine,\spawn deployable 3961,None,,Target (tertiary),"Known target, does not require line of sight.",bandit,8,Disarm Proximity Mine,"(0, 1, 0)","(0, 0, 0.5)",0,,1000,0,0,0,0,0,40818,42,40817,0,0,0,0,786570,11,0,0,0,0,0,0,1,1,606019,0,0,898345,0,0,0,0,1,10003,0,0,0,40816,0.5,10,0,0,"(0, 0, 0)",0,0,18614,1,0
3962,Weapons Crate,\spawn deployable 3962,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,233932,0,34,0,0,0,0,0,295,0,0,0,0,0,0,40824,1.5,1,0,500,13,898897,0,0,0,0,1,10003,50,0,0,40823,1,1,0,0,"(0, 0, 0)",0,0,21150,1,0
3963,,\spawn deployable 3963,None,,Undefined,No function defined,chosen,2,,"(0, 0, 1.5)","(0, 0, 1.5)",0,,0,0,0,0,0,0,0,2,40903,0,0,0,0,2062,0,0,173,0,0,0,0,1.5,1,0,0,0,901189,0,0,0,0,1,10003,100,0,0,40906,1,500,0,0,"(0, 0, 0)",0,0,14883,1,0
3964,,\spawn deployable 3964,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,0,189565,0,42,64,0,0,0,0,130,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,1,10003,100,0,0,40851,2,0,0,0,"(0, 0, 0)",0,0,11468,1,0
3965,,\spawn deployable 3965,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,223500,0,1,0,0,0,0,0,34342922,0,0,0,0,0,0,0,0,0,0,0,0,901478,0,0,0,0,2,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,0,0
3966,,\spawn deployable 3966,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,416926,0,1,0,0,0,0,0,34342926,0,0,0,0,0,0,0,0,0,0,0,0,901485,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,0,0
